sample,datetime,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,don,time_round,date_group,ec_ravg,ph_ravg,turb_ravg,tn_ravg,nh4n_ravg,no3n_ravg,tp_ravg,po4_ravg,doc_ravg,don_ravg,Q_cfs,sum_vol_ft3,time_secs,time_days,sum_rain_mm,mean_Q_cfs,sd_Q_cfs,mean_Q_cfs_per_day,Q_Ls,Q_cms,sum_vol_L,sum_vol_m3,sum_rain_ft,sum_rain_m,runoff_ft,runoff_m,runoff_mm,runoff_ratio,vol_shift,rain_L,ec_grams,ph_grams,turb_grams,tn_grams,nh4n_grams,no3n_grams,tp_grams,po4_grams,doc_grams,don_grams,ec_kg,ph_kg,turb_kg,tn_kg,nh4n_kg,no3n_kg,tp_kg,po4_kg,doc_kg,don_kg,ec_ha,ph_ha,turb_ha,tn_ha,nh4n_ha,no3n_ha,tp_ha,po4_ha,doc_ha,don_ha,ec_ravg_grams,ph_ravg_grams,turb_ravg_grams,tn_ravg_grams,nh4n_ravg_grams,no3n_ravg_grams,tp_ravg_grams,po4_ravg_grams,doc_ravg_grams,don_ravg_grams,ec_ravg_kg,ph_ravg_kg,turb_ravg_kg,tn_ravg_kg,nh4n_ravg_kg,no3n_ravg_kg,tp_ravg_kg,po4_ravg_kg,doc_ravg_kg,don_ravg_kg,ec_ravg_ha,ph_ravg_ha,turb_ravg_ha,tn_ravg_ha,nh4n_ravg_ha,no3n_ravg_ha,tp_ravg_ha,po4_ravg_ha,doc_ravg_ha,don_ravg_ha
253,2017-03-21T20:45:00Z,SFC,115,7.71,54.4,0.77,0.02,0.08,0.08,0,4.17,0.67,2017-03-21T20:50:00Z,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,12585378,1905000,22.04861111111111,141.69644,6.606497637795275,6.109407154751135,0.2996332786905574,639.9607422,0.6399607422,356378223.263166,356378.22326316603,0.4648833482096,0.14169644,0.27575967152257885,0.9047233607181376,904.7233607181377,0.5931803592978948,NA,600792905.6,40983495.67526409,2747676.1013590097,19386975.34551623,274411.2319126378,7127.56446526332,28510.25786105328,28510.25786105328,0,1486097.1910074023,238773.40958632124,40983.495675264094,2747.67610135901,19386.97534551623,274.41123191263785,7.12756446526332,28.51025786105328,28.51025786105328,0,1486.0971910074022,238.77340958632124,96.659187913358707,6.48036816358257,45.72399845640621,0.6471963016807496,0.01681029355014934,0.06724117420059736,0.06724117420059736,0,3.5049462052061373,0.5631448339300029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,2017-04-12T22:01:00Z,SFC,142,7.73,12.4,0.56,0.02,0.03,0.03,0,2.36,0.51,2017-04-12T22:00:00Z,3,128.5,7.720000000000001,33.4,0.665,0.02,0.055,0.055,0,3.2649999999999997,0.5900000000000001,3.49,4422252,1194000,13.819444444444445,53.040279999999996,3.7037286432160803,1.714827997077624,0.26800850483573646,98.82579603,0.09882579603000001,125224233.279444,125224.233279444,0.17401667223519998,0.053040279999999995,0.09689647453656676,0.3179018295185497,317.9018295185497,0.5568229370896256,356378223.263166,224890787.2,17781841.125681046,967983.3232501021,1552780.4926651055,70125.57063648864,2504.48466558888,3756.7269983833194,3756.7269983833194,0,295529.1905394878,63864.35897251644,17781.841125681047,967.9833232501022,1552.7804926651056,70.12557063648865,2.50448466558888,3.7567269983833196,3.7567269983833196,0,295.52919053948784,63.86435897251644,41.93830454170058,2.2829795359672223,3.6622181430780794,0.16539049678417134,0.005906803456577548,0.00886020518486632,0.00886020518486632,0,0.6970028078761505,0.15062348814272747,16091313.976408554,966731.0809173078,4182489.3915334293,83274.11513083027,2504.48466558888,6887.33283036942,6887.33283036942,0,408857.12165738456,73882.29763487195,16091.313976408554,966.7310809173077,4182.489391533429,83.27411513083025,2.50448466558888,6.887332830369419,6.887332830369419,0,408.8571216573846,73.88229763487196,37.95121220851074,2.280026134238933,9.864361772484502,0.19640121493120344,0.005906803456577548,0.016243709505588254,0.016243709505588254,0,0.9642856642862844,0.17425070196903764
279,2017-04-26T17:39:00Z,SFC,149,7.92,7.77,0.52,0,0.02,0.02,0,2.29,0.5,2017-04-26T17:40:00Z,4,145.5,7.825,10.085,0.54,0.01,0.025,0.025,0,2.325,0.505,2.8,2503602,1297200,15.01388888888889,3.556,1.930004625346901,0.8106693379827953,0.12854794914428944,79.2871716,0.0792871716,70894114.782894,70894.114782894,0.01166666704,0.003556,0.0548567126981225,0.17997609728850822,179.9760972885082,4.702003795089236,125224233.279444,15077440.000000002,10563223.102651207,561481.3890805205,550847.2718630864,36864.93968710488,0,1417.8822956578801,1417.8822956578801,0,162347.52285282724,35447.057391447,10563.223102651207,561.4813890805206,550.8472718630863,36.86493968710488,0,1.41788229565788,1.41788229565788,0,162.34752285282724,35.447057391447004,24.913262034554734,1.324248559152171,1.2991680940167132,0.08694561246958699,0,0.003344062018061038,0.003344062018061038,0,0.3828951010679888,0.08360155045152595,10315093.700911077,554746.4481761456,714967.1475854861,38282.82198276276,708.9411478289401,1772.35286957235,1772.35286957235,0,164828.81687022856,35801.52796536147,10315.093700911077,554.7464481761456,714.967147585486,38.28282198276276,0.70894114782894,1.77235286957235,1.77235286957235,0,164.82881687022856,35.801527965361466,24.32805118139405,1.308364264566381,1.6862432726072785,0.09028967448764802,0.001672031009030519,0.004180077522576297,0.004180077522576297,0,0.3887472095995957,0.0844375659560412
295,2017-05-11T18:01:00Z,SFC,152,7.96,5.33,0.34,0,0.01,0.02,0.01,1.68,0.33,2017-05-11T18:00:00Z,5,150.5,7.9399999999999995,6.55,0.43000000000000005,0,0.015,0.02,0.005,1.9849999999999999,0.41500000000000004,1.14,1506708,1660800,19.22222222222222,8.636,0.9072182080924855,0.11563094183611412,0.04719632296434896,32.28120558,0.03228120558,42665219.909676,42665.219909676,0.028333334239999997,0.008636,0.033013653079028836,0.10831251356780097,108.31251356780098,1.1651877184444226,70894114.782894,36616640,6485113.426270752,339615.150481021,227405.6221185731,14506.174769289843,0,426.65219909676,853.30439819352,426.65219909676,71677.56944825567,14079.52257019308,6485.113426270752,339.615150481021,227.4056221185731,14.506174769289842,0,0.42665219909676,0.85330439819352,0.42665219909676,71.67756944825567,14.079522570193081,15.295078835544226,0.800979128492974,0.5363340144305969,0.03421267634266472,0,0.0010062551865489622,0.0020125103730979244,0.0010062551865489622,0.16905087134022562,0.03320642115611576,6421115.596406237,338761.8460828274,279457.1904083778,18346.044561160685,0,639.9782986451401,853.30439819352,213.32609954838,84690.46152070686,17706.066262515542,6421.115596406237,338.76184608282745,279.45719040837776,18.346044561160685,0,0.63997829864514,0.85330439819352,0.21332609954838,84.69046152070686,17.70606626251554,15.14414055756188,0.798966618119876,0.6590971471895701,0.043268973021605386,0,0.0015093827798234433,0.0020125103730979244,5.031275932744811e-4,0.199741654529969,0.04175959024178194
307,2017-05-30T23:23:00Z,SFC,165,7.92,2.16,0.54,0.03,0.01,0.01,0,2.05,0.5,2017-05-30T23:20:00Z,6,158.5,7.9399999999999995,3.745,0.44000000000000006,0.015,0.01,0.015,0.005,1.8649999999999998,0.41500000000000004,0.773,906556.8,1375800,15.923611111111112,7.62,0.6589306585259486,0.06742655488084932,0.04138073040895621,21.888922731,0.021888922731000002,25670830.2024096,25670.8302024096,0.0250000008,0.00762,0.019863670791974642,0.06516952568114208,65.16952568114208,0.7945468062534878,42665219.909676,32308800,4235686.983397584,203312.97520308403,55448.99323720474,13862.248309301185,770.1249060722879,256.708302024096,256.708302024096,0,52625.20191493967,12835.415101204799,4235.686983397584,203.31297520308402,55.44899323720474,13.862248309301185,0.7701249060722879,0.256708302024096,0.256708302024096,0,52.62520191493967,12.8354151012048,9.989827791032038,0.4795117339695378,0.1307759274462376,0.0326939818615594,0.0018163323256421885,6.054441085473962e-4,6.054441085473962e-4,0,0.12411604225221622,0.030272205427369813,4068826.5870819218,203826.39180713223,96137.25910802395,11295.165289060225,385.06245303614395,256.708302024096,385.06245303614395,128.354151012048,47876.0983274939,10653.394533999985,4068.8265870819214,203.8263918071322,96.13725910802395,11.295165289060225,0.38506245303614395,0.256708302024096,0.38506245303614395,0.128354151012048,47.8760983274939,10.653394533999984,9.59628912047623,0.4807226221866326,0.2267388186509999,0.02663954077608544,9.081661628210942e-4,6.054441085473962e-4,9.081661628210942e-4,3.027220542736981e-4,0.11291532624408938,0.025125930504716943
320,2017-06-15T21:30:00Z,SFC,158,7.91,2.09,0.12,0.07,0,0.01,0.01,1.77,0.05,2017-06-15T21:30:00Z,7,161.5,7.915,2.125,0.33,0.05,0.005,0.01,0.005,1.91,0.275,0.559,788309.4,1730400,20.02777777777778,0,0.4555648404993065,0.04532427913561226,0.022746649456276052,15.829117473,0.015829117473,22322436.6684618,22322.4366684618,0,0,0.017272738347800222,0.05666909088099688,56.669090880996876,Inf,25670830.2024096,0,3526944.993616964,176570.47404753283,46653.892637085155,2678.6924002154155,1562.570566792326,0,223.224366684618,223.224366684618,39510.71290317739,1116.12183342309,3526.9449936169644,176.57047404753283,46.65389263708516,2.6786924002154158,1.562570566792326,0,0.223224366684618,0.223224366684618,39.510712903177385,1.11612183342309,8.318266494379634,0.41643979728191705,0.11003276565350273,0.006317670755225037,0.0036853079405479387,0,5.264725629354198e-4,5.264725629354198e-4,0.0931856436395693,0.0026323628146770993,3605073.5219565807,176682.08623087514,47435.17792048132,7366.404100592395,1116.12183342309,111.612183342309,223.224366684618,111.612183342309,42635.85403676204,6138.670083826995,3605.073521956581,176.68208623087514,47.43517792048132,7.366404100592394,1.11612183342309,0.111612183342309,0.223224366684618,0.111612183342309,42.635854036762034,6.138670083826995,8.502531891407031,0.4167030335633848,0.1118754196237767,0.017373594576868854,0.0026323628146770993,2.632362814677099e-4,5.264725629354198e-4,2.632362814677099e-4,0.10055625952066517,0.014477995480724046
333,2017-07-05T22:05:00Z,SFC,279,7.51,2.21,0.04,0.01,0.01,0.01,0,1.77,0.02,2017-07-05T22:10:00Z,8,218.5,7.71,2.15,0.08,0.04,0.005,0.01,0.005,1.77,0.035,0.398,673822.2,2403000,27.8125,0,0.2804087390761548,0.04641679065896311,0.010082111966783094,11.270105106,0.011270105106000001,19080520.142603397,19080.520142603396,0,0,0.014764196080294245,0.04843896506807257,48.43896506807257,Inf,22322436.6684618,0,5323465.119786348,143294.70627095152,42167.94951515351,763.220805704136,190.805201426034,190.805201426034,190.805201426034,0,33772.52065240801,381.610402852068,5323.465119786349,143.2947062709515,42.1679495151535,0.7632208057041359,0.19080520142603397,0.19080520142603397,0.19080520142603397,0,33.77252065240801,0.38161040285206793,12.555342263647049,0.33795921290318753,0.09945271112064505,0.0018000490700569242,4.5001226751423105e-4,4.5001226751423105e-4,4.5001226751423105e-4,0,0.0796521713500189,9.000245350284621e-4,4169093.6511588423,147110.81029947218,41023.1183065973,1526.441611408272,763.220805704136,95.402600713017,190.805201426034,95.402600713017,33772.52065240801,667.8182049911189,4169.0936511588425,147.11081029947218,41.0231183065973,1.5264416114082717,0.7632208057041359,0.09540260071301698,0.19080520142603397,0.09540260071301698,33.77252065240801,0.667818204991119,9.832768045185949,0.34695945825347213,0.09675263751555967,0.0036000981401138484,0.0018000490700569242,2.2500613375711553e-4,4.5001226751423105e-4,2.2500613375711553e-4,0.0796521713500189,0.001575042936299809
348,2017-08-02T17:44:00Z,SFC,281,7.71,1.9,0.06,0.02,0,0.01,0,1.89,0.04,2017-08-02T17:40:00Z,9,280,7.609999999999999,2.0549999999999997,0.05,0.015,0.005,0.01,0,1.83,0.03,0.237,1669211.58,9608400,111.20833333333336,156.89326,0.17372419757712002,0.2063110052402617,0.0015621508961599399,6.711092739,0.006711092739,47266808.92148826,47266.808921488264,0.5147416831384,0.15689326,0.03657428779671814,0.11999438637498475,119.99438637498474,0.0710536740947873,19080520.142603397,665227422.4,13281973.306938201,364427.0967846745,89806.93695082769,2836.0085352892957,945.3361784297653,0,472.6680892148826,0,89334.26886161281,1890.6723568595305,13281.973306938202,364.4270967846745,89.80693695082769,2.8360085352892956,0.9453361784297653,0,0.4726680892148826,0,89.33426886161281,1.8906723568595305,31.325408742778777,0.8594978697751757,0.21180881356327286,0.0066886993756823014,0.002229566458560767,0,0.0011147832292803836,0,0.21069403033399248,0.004459132917121534,13234706.498016713,359700.4158925257,97133.29233365836,2363.340446074413,709.0021338223239,236.3340446074413,472.6680892148826,0,86498.26032632352,1418.0042676446478,13234.706498016714,359.70041589252565,97.13329233365836,2.363340446074413,0.7090021338223239,0.2363340446074413,0.4726680892148826,0,86.49826032632352,1.4180042676446478,31.21393041985074,0.8483500374823718,0.22908795361711878,0.0055739161464019174,0.0016721748439205754,5.573916146401918e-4,0.0011147832292803836,0,0.2040053309583102,0.0033443496878411507
401,2017-11-21T22:36:00Z,SFC,331,8.12,8.24,0.68,0.02,0.36,0.04,0.02,5.26,0.3,2017-11-21T22:40:00Z,10,306,7.914999999999999,5.07,0.37,0.02,0.18,0.025,0.01,3.5749999999999997,0.16999999999999998,0.937,1309823.4,1201200,13.902777777777779,66.01459999999999,1.090429070929071,1.443057486643951,0.07843246064624686,26.532885639,0.026532885639,37090068.8148198,37090.068814819795,0.21658334026399997,0.06601459999999999,0.02869969185959988,0.09415909704064968,94.15909704064967,0.1325110778355203,47266808.92148826,279901903.99999994,12276812.777705353,301171.3587763367,305622.1670341151,25221.246794077462,741.801376296396,13352.424773335128,1483.602752592792,741.801376296396,195093.76196595212,11127.020644445938,12276.812777705352,301.1713587763367,305.62216703411514,25.221246794077462,0.741801376296396,13.352424773335127,1.483602752592792,0.741801376296396,195.09376196595213,11.127020644445938,28.954747117229605,0.7103098084347564,0.7208069977219697,0.059484072627541185,0.0017495315478688585,0.03149156786163945,0.003499063095737717,0.0017495315478688585,0.4601267970895097,0.026242973218032872,11349561.057334857,293567.89466929866,188046.64889113637,13723.325461483326,741.801376296396,6676.212386667564,927.251720370495,370.900688148198,132596.9960129808,6305.311698519365,11349.561057334859,293.56789466929865,188.04664889113639,13.723325461483325,0.741801376296396,6.676212386667563,0.927251720370495,0.370900688148198,132.59699601298078,6.305311698519365,26.767832682393536,0.6923771100691006,0.44350624738475564,0.03236633363557388,0.0017495315478688585,0.015745783930819726,0.002186914434836073,8.747657739344292e-4,0.3127287641815584,0.014871018156885294
411,2017-12-05T20:20:00Z,SFC,329,6.8,1.16,0.13,0.03,0.01,0.02,0,3.17,0.09,2017-12-05T20:20:00Z,11,330,7.459999999999999,4.7,0.405,0.025,0.185,0.03,0.01,4.215,0.195,0.334,253751.4,1125000,13.020833333333334,0.254,0.2255568,0.043047172635745735,0.01732276224,9.457826898,0.009457826898,7185439.5698358,7185.4395698358,8.333333600000001e-4,2.54e-4,0.005559976244844972,0.018241392463137177,18.241392463137178,6.671971280310885,37090068.8148198,1076960,2364009.618475978,48860.98907488344,8335.109901009528,934.107144078654,215.56318709507397,71.854395698358,143.708791396716,0,22777.843436379484,646.689561285222,2364.0096184759777,48.86098907488344,8.335109901009528,0.934107144078654,0.215563187095074,0.071854395698358,0.143708791396716,0,22.777843436379484,0.6466895612852219,5.575494383198061,0.11523818178038547,0.019658278068418696,0.0022030828869779575,5.084037431487594e-4,1.694679143829198e-4,3.389358287658396e-4,0,0.053721328859385575,0.0015252112294462782,2371195.058045814,53603.379190975065,33771.56597822826,2910.103025783499,179.63598924589502,1329.306320419623,215.56318709507397,71.854395698358,30286.627786857895,1401.1607161179809,2371.195058045814,53.60337919097506,33.77156597822826,2.910103025783499,0.179635989245895,1.3293063204196232,0.215563187095074,0.071854395698358,30.286627786857895,1.4011607161179809,5.592441174636354,0.12642306412965817,0.0796499197599723,0.006863450532508253,4.236697859572995e-4,0.0031351564160840167,5.084037431487594e-4,1.694679143829198e-4,0.0714307259124007,0.003304624330466936
